"Gateway Receive Time","Air pressure (Pa)","PAR","Relative humidity (%)","Temperature","Soil Temperature","Soil Relative Permittivity","Soil Electric Conductivity (dS/m)","YYYYMMDD","   TG","   TN","   TX"," T10N","   RH","   PG","   PX","   PN","   UG","   UX","   UN"," EV24",,,,,
2021-06-25 01:52:44,"101.812",0,"77.841796875","5.21",,,,,,,,,,,,,,,,,,,,,
2021-06-25 01:56:01,0,,,,"16.7","10.24","0.046",,,,,,,,,,,,,,,,,,
2021-06-25 02:16:17,"101.81","0.01","78.0947265625","5.05",,,,,,,,,,,,,,,,,,,,,
2021-06-25 02:19:35,0,,,,"16.62","10.16","0.046",,,,,,,,,,,,,,,,,,
2021-06-25 02:37:32,"101.789","0.17","77.8935546875","4.6",,,,,,,,,,,,,,,,,,,,,
2021-06-25 02:39:51,0,,,,"16.53","10.24","0.046",,,,,,,,,,,,,,,,,,
2021-06-25 03:00:07,"101.786","1.5","78.0380859375","4.31",,,,,,,,,,,,,,,,,,,,,
2021-06-25 03:03:24,0,,,,"16.45","10.1","0.046",,,,,,,,,,,,,,,,,,
2021-06-25 03:23:40,"101.76","7.04","78.3916015625","4.16",,,,,,,,,,,,,,,,,,,,,
2021-06-25 03:26:57,0,,,,"16.36","10.21","0.046",,,,,,,,,,,,,,,,,,
2021-06-25 03:47:13,"101.761","17.78","78.888671875","4.19",,,,,,,,,,,,,,,,,,,,,
2021-06-25 03:50:31,0,,,,"16.28","10.21","0.046",,,,,,,,,,,,,,,,,,
2021-06-25 04:10:47,"101.749","32.82","79.45703125","4.56",,,,,,,,,,,,,,,,,,,,,
2021-06-25 04:14:04,0,,,,"16.36","10.16","0.045",,,,,,,,,,,,,,,,,,
2021-06-25 04:34:20,"101.73","42.6","80.015625","5.32",,,,,,,,,,,,,,,,,,,,,
2021-06-25 04:36:40,0,,,,"16.08","10.13","0.045",,,,,,,,,,,,,,,,,,
2021-06-25 04:54:53,"101.735","49.73","80.5498046875","6.26",,,,,,,,,,,,,,,,,,,,,
2021-06-25 04:58:10,0,,,,16,"10.08","0.046",,,,,,,,,,,,,,,,,,
2021-06-25 05:18:27,"101.713","53.32","81.18359375","7.48",,,,,,,,,,,,,,,,,,,,,
2021-06-25 05:21:44,0,,,,"15.94","10.16","0.045",,,,,,,,,,,,,,,,,,
2021-06-25 05:42:02,"101.72","59.74","82.20703125","9.42",,,,,,,,,,,,,,,,,,,,,
2021-06-25 05:45:19,0,,,,"15.8","10.13","0.045",,,,,,,,,,,,,,,,,,
2021-06-25 06:05:36,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-25 06:08:05,"101.722","108.07","83.1728515625","11.85",,,,,,,,,,,,,,,,,,,,,
2021-06-25 06:31:41,"101.735","108.85","84.4814453125","14.92",,,,,,,,,,,,,,,,,,,,,
2021-06-25 06:33:12,0,,,,"15.63","10.16","0.045",,,,,,,,,,,,,,,,,,
2021-06-25 06:52:17,"101.727","239.06","82.5517578125","16.92",,,,,,,,,,,,,,,,,,,,,
2021-06-25 06:55:34,0,,,,"15.51","10.08","0.045",,,,,,,,,,,,,,,,,,
2021-06-25 07:15:54,"101.728","244.49","80.18359375","17.9",,,,,,,,,,,,,,,,,,,,,
2021-06-25 07:19:12,0,,,,"15.45","10.16","0.045",,,,,,,,,,,,,,,,,,
2021-06-25 07:39:32,"101.725","284.4","78.15625","20.03",,,,,,,,,,,,,,,,,,,,,
2021-06-25 07:42:50,0,,,,"15.34","10.08","0.045",,,,,,,,,,,,,,,,,,
2021-06-25 08:03:11,"101.715","786.09","59.2451171875","23.58",,,,,,,,,,,,,,,,,,,,,
2021-06-25 08:26:52,"101.717","370.87","49.6025390625","24.37",,,,,,,,,,,,,,,,,,,,,
2021-06-25 08:30:02,0,,,,"15.23","10.13","0.045",,,,,,,,,,,,,,,,,,
2021-06-25 08:47:31,"101.698","424.83","42.6982421875","26.73",,,,,,,,,,,,,,,,,,,,,
2021-06-25 08:50:49,0,,,,"15.17","10.05","0.045",,,,,,,,,,,,,,,,,,
2021-06-25 09:11:12,"101.687","787.45","40.740234375","28.72",,,,,,,,,,,,,,,,,,,,,
2021-06-25 09:14:29,0,,,,"15.17","10.1","0.045",,,,,,,,,,,,,,,,,,
2021-06-25 09:38:12,0,,,,"15.17","10.1","0.045",,,,,,,,,,,,,,,,,,
2021-06-25 10:01:54,0,,,,"15.17","10.08","0.045",,,,,,,,,,,,,,,,,,
2021-06-25 10:25:35,0,,,,"15.08","10.02","0.045",,,,,,,,,,,,,,,,,,
2021-06-25 10:44:30,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-25 10:49:17,0,,,,"15.23","10.02","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 11:09:42,"101.645","512.49","37.1943359375","29.89",,,,,,,,,,,,,,,,,,,,,
2021-06-25 11:33:25,"101.641","652.28","37.158203125","31.73",,,,,,,,,,,,,,,,,,,,,
2021-06-25 11:57:34,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-25 11:57:40,"101.634","813.67","38.7744140625","30.97",,,,,,,,,,,,,,,,,,,,,
2021-06-25 12:15:57,"101.629","393.28","38.8017578125","29.65",,,,,,,,,,,,,,,,,,,,,
2021-06-25 12:16:24,0,,,,"15.48","9.92","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 12:34:38,0,,,,"15.63",10,"0.044",,,,,,,,,,,,,,,,,,
2021-06-25 12:52:25,"101.636","483.45","50.5185546875","27.41",,,,,,,,,,,,,,,,,,,,,
2021-06-25 13:10:39,0,,,,"15.71","9.76","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 13:47:06,0,,,,"15.97","9.95","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 14:23:29,0,,,,"16.05","9.89","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 14:41:43,0,,,,"16.17","9.95","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 15:17:16,"101.648","355.69","52.2548828125","25.29",,,,,,,,,,,,,,,,,,,,,
2021-06-25 15:17:42,0,,,,"16.36","9.84","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 15:36:16,0,,,,"16.34","9.82","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 15:54:04,"101.634","155.49","50.1943359375","24.61",,,,,,,,,,,,,,,,,,,,,
2021-06-25 15:55:45,0,,,,"16.45","9.87","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 16:14:59,"101.639","127.04","52.978515625","23.01",,,,,,,,,,,,,,,,,,,,,
2021-06-25 16:18:16,0,,,,"16.56","9.92","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 16:41:55,0,,,,"16.7","9.87","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 17:02:16,"101.653","30.16","68.802734375","19.26",,,,,,,,,,,,,,,,,,,,,
2021-06-25 17:05:34,0,,,,"16.76",10,"0.044",,,,,,,,,,,,,,,,,,
2021-06-25 17:29:11,0,,,,"16.81","9.95","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 17:49:31,"101.694","49.09","76.74609375","16.98",,,,,,,,,,,,,,,,,,,,,
2021-06-25 17:52:35,0,,,,"16.87","9.89","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 18:10:07,"101.714","51.43","78.4111328125","16.67",,,,,,,,,,,,,,,,,,,,,
2021-06-25 18:13:24,0,,,,"16.95","9.92","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 18:33:44,"101.728","45.02","79.6162109375","16.57",,,,,,,,,,,,,,,,,,,,,
2021-06-25 18:37:01,0,,,,"16.95","9.89","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 19:00:38,0,,,,"17.04","9.82","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 19:20:58,"101.735","22.29","80.30859375","16.25",,,,,,,,,,,,,,,,,,,,,
2021-06-25 19:24:32,0,,,,"17.06","9.84","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 19:44:51,"101.746","9.21","77.869140625","15.18",,,,,,,,,,,,,,,,,,,,,
2021-06-25 19:48:08,0,,,,"17.12","9.95","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 20:06:35,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-25 20:08:27,"101.767","2.57","78.43359375","13.9",,,,,,,,,,,,,,,,,,,,,
2021-06-25 20:11:45,0,,,,"17.15","9.84","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 20:32:03,"101.768","0.34","78.4814453125","13.1",,,,,,,,,,,,,,,,,,,,,
2021-06-25 20:35:21,0,,,,"17.15","9.89","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 20:55:39,"101.796","0.02","78.3203125","12.07",,,,,,,,,,,,,,,,,,,,,
2021-06-25 20:58:56,0,,,,"17.17","9.97","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 21:19:14,"101.806",0,"79.0966796875","11.33",,,,,,,,,,,,,,,,,,,,,
2021-06-25 21:40:26,"101.824",0,"81.4521484375","11.36",,,,,,,,,,,,,,,,,,,,,
2021-06-25 21:42:49,0,,,,"17.15","9.89","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 22:03:07,"101.834",0,"82.80078125","11.92",,,,,,,,,,,,,,,,,,,,,
2021-06-25 22:06:08,0,,,,"17.15","9.92","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 22:26:26,"101.836",0,"82.8115234375","12.1",,,,,,,,,,,,,,,,,,,,,
2021-06-25 22:29:28,0,,,,"17.15","9.84","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 22:49:46,"101.848",0,"83.9853515625","12.67",,,,,,,,,,,,,,,,,,,,,
2021-06-25 22:52:47,0,,,,"17.12","9.97","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 23:13:05,"101.87",0,"83.9951171875","12.96",,,,,,,,,,,,,,,,,,,,,
2021-06-25 23:16:06,0,,,,"17.09","9.92","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 23:36:25,"101.861",0,"83.7294921875","12.9",,,,,,,,,,,,,,,,,,,,,
2021-06-25 23:37:03,0,,,,"17.04","9.87","0.044",,,,,,,,,,,,,,,,,,
2021-06-25 23:56:43,"101.867",0,"83.4267578125","12.77",,,,,,,,,,,,,,,,,,,,,
2021-06-25 23:59:44,0,,,,"17.15",10,"0.044",,,,,,,,,,,,,,,,,,
2021-06-26 00:20:02,"101.866",0,"84.111328125","12.86",,,,,,,,,,,,,,,,,,,,,
2021-06-26 00:23:04,0,,,,"16.98","9.95","0.044",,,,,,,,,,,,,,,,,,
2021-06-26 00:43:22,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-26 00:45:50,"101.865",0,"84.80078125","13.27",,,,,,,,,,,,,,,,,,,,,
2021-06-26 00:48:51,0,,,,"16.95","9.89","0.044",,,,,,,,,,,,,,,,,,
2021-06-26 01:09:10,"101.867",0,"84.798828125","13.44",,,,,,,,,,,,,,,,,,,,,
2021-06-26 01:12:11,0,,,,"16.9","9.89","0.044",,,,,,,,,,,,,,,,,,
2021-06-26 01:32:29,"101.883",0,"84.767578125","13.4",,,,,,,,,,,,,,,,,,,,,
2021-06-26 01:33:40,0,,,,"16.84","9.87","0.044",,,,,,,,,,,,,,,,,,
2021-06-26 01:56:05,0,,,,"16.81","9.87","0.044",,,,,,,,,,,,,,,,,,
2021-06-26 02:16:24,"101.87","0.01","83.7666015625","12.98",,,,,,,,,,,,,,,,,,,,,
2021-06-26 02:40:00,"101.893","0.15","83.662109375","12.49",,,,,,,,,,,,,,,,,,,,,
2021-06-26 02:43:17,0,,,,"16.73","9.95","0.044",,,,,,,,,,,,,,,,,,
2021-06-26 03:03:35,"101.891","1.74","83.66796875","12.17",,,,,,,,,,,,,,,,,,,,,
2021-06-26 03:06:53,0,,,,"16.7","9.84","0.043",,,,,,,,,,,,,,,,,,
2021-06-26 03:27:11,"101.899","9.45","84.3369140625","12.19",,,,,,,,,,,,,,,,,,,,,
2021-06-26 03:30:17,0,,,,"16.64","9.87","0.044",,,,,,,,,,,,,,,,,,
2021-06-26 03:47:45,"101.922","28.82","85.09375","12.77",,,,,,,,,,,,,,,,,,,,,
2021-06-26 03:51:03,0,,,,"16.62","9.95","0.043",,,,,,,,,,,,,,,,,,
2021-06-26 04:11:21,"101.906","51.67","85.5205078125","13.6",,,,,,,,,,,,,,,,,,,,,
2021-06-26 04:14:39,0,,,,"16.59","9.87","0.043",,,,,,,,,,,,,,,,,,
2021-06-26 04:34:58,"101.925","53.79","85.5908203125","14.31",,,,,,,,,,,,,,,,,,,,,
2021-06-26 04:38:15,0,,,,"16.5","9.92","0.043",,,,,,,,,,,,,,,,,,
2021-06-26 04:58:34,"101.924","87.62","85.64453125","14.87",,,,,,,,,,,,,,,,,,,,,
2021-06-26 05:01:52,0,,,,"16.5","9.95","0.043",,,,,,,,,,,,,,,,,,
2021-06-26 05:22:10,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-26 05:24:39,"101.918","131.15","86.0732421875","16.1",,,,,,,,,,,,,,,,,,,,,
2021-06-26 05:26:56,0,,,,"16.34","9.97","0.044",,,,,,,,,,,,,,,,,,
2021-06-26 05:45:15,"101.922","136.01","86.06640625","16.88",,,,,,,,,,,,,,,,,,,,,
2021-06-26 05:48:33,0,,,,"16.39","9.89","0.043",,,,,,,,,,,,,,,,,,
2021-06-26 06:08:52,"101.933","161.47","85.919921875","17.52",,,,,,,,,,,,,,,,,,,,,
2021-06-26 06:12:10,0,,,,"16.39","9.82","0.043",,,,,,,,,,,,,,,,,,
2021-06-26 06:32:30,"101.938","165.8","85.3642578125","18.19",,,,,,,,,,,,,,,,,,,,,
2021-06-26 06:35:47,0,,,,"16.36","9.97","0.043",,,,,,,,,,,,,,,,,,
2021-06-26 06:56:08,"101.958","220.51","84.171875","19.07",,,,,,,,,,,,,,,,,,,,,
2021-06-26 06:59:25,0,,,,"16.34","9.89","0.043",,,,,,,,,,,,,,,,,,
2021-06-26 07:19:46,"101.951","256.43","78.5751953125","20.42",,,,,,,,,,,,,,,,,,,,,
2021-06-26 07:41:02,"101.945","280.68","72.138671875","21.27",,,,,,,,,,,,,,,,,,,,,
2021-06-26 07:43:25,0,,,,"16.31","9.95","0.043",,,,,,,,,,,,,,,,,,
2021-06-26 08:03:46,"101.932","467.81","67.5224609375","22.63",,,,,,,,,,,,,,,,,,,,,
2021-06-26 08:07:04,0,,,,"16.31","9.95","0.043",,,,,,,,,,,,,,,,,,
2021-06-26 08:27:27,"101.931","819.35","60.236328125","26.73",,,,,,,,,,,,,,,,,,,,,
2021-06-26 08:51:10,"101.913","914.16","47.53515625","31.86",,,,,,,,,,,,,,,,,,,,,
2021-06-26 08:54:27,0,,,,"16.31","10.02","0.043",,,,,,,,,,,,,,,,,,
2021-06-26 09:14:55,"101.906","873.15","40.8134765625","34.12",,,,,,,,,,,,,,,,,,,,,
2021-06-26 09:18:12,0,,,,"16.36","9.82","0.043",,,,,,,,,,,,,,,,,,
2021-06-26 09:38:40,"101.916","777.06","38.599609375","34.62",,,,,,,,,,,,,,,,,,,,,
2021-06-26 09:40:57,0,,,,"16.36","9.87","0.043",,,,,,,,,,,,,,,,,,
2021-06-26 10:01:52,"101.922","710.6","36.6689453125","34.88",,,,,,,,,,,,,,,,,,,,,
2021-06-26 10:05:10,0,,,,"16.34","9.84","0.043",,,,,,,,,,,,,,,,,,
2021-06-26 10:28:55,0,,,,"16.42","9.82","0.043",,,,,,,,,,,,,,,,,,
2021-06-26 10:49:23,"101.914","933.77","36.830078125","35.72",,,,,,,,,,,,,,,,,,,,,
2021-06-26 11:13:09,"101.904","892.41","35.1435546875","37.08",,,,,,,,,,,,,,,,,,,,,
2021-06-26 11:16:26,0,,,,"16.59","9.79","0.042",,,,,,,,,,,,,,,,,,
2021-06-26 11:38:24,0,,,,"16.64","9.82","0.042",,,,,,,,,,,,,,,,,,
2021-06-26 11:57:45,"101.889","1129.97","28.1005859375","42.19",,,,,,,,,,,,,,,,,,,,,
2021-06-26 12:01:02,0,,,,"16.7","9.82","0.042",,,,,,,,,,,,,,,,,,
2021-06-26 12:45:23,"101.859","769.77","29.765625","39.22",,,,,,,,,,,,,,,,,,,,,
2021-06-26 13:09:10,"101.857","560.98","32.404296875","37.42",,,,,,,,,,,,,,,,,,,,,
2021-06-26 13:12:27,0,,,,"17.09","9.76","0.042",,,,,,,,,,,,,,,,,,
2021-06-26 13:32:55,"101.85","239.44","35.4208984375","33.3",,,,,,,,,,,,,,,,,,,,,
2021-06-26 13:36:02,0,,,,"17.26","9.79","0.042",,,,,,,,,,,,,,,,,,
2021-06-26 13:53:37,"101.84","791.84","41.017578125","31.41",,,,,,,,,,,,,,,,,,,,,
2021-06-26 13:56:55,0,,,,"17.4","9.71","0.042",,,,,,,,,,,,,,,,,,
2021-06-26 14:20:31,0,,,,"17.53","9.76","0.042",,,,,,,,,,,,,,,,,,
2021-06-26 14:40:57,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-26 14:43:26,"101.811","150.05","40.5078125","31.09",,,,,,,,,,,,,,,,,,,,,
2021-06-26 14:46:44,0,,,,"17.7","9.79","0.042",,,,,,,,,,,,,,,,,,
2021-06-26 15:07:09,"101.791","892.44","42.1728515625","30.96",,,,,,,,,,,,,,,,,,,,,
2021-06-26 15:30:55,"101.777","406.66","33.77734375","36.31",,,,,,,,,,,,,,,,,,,,,
2021-06-26 15:33:13,0,,,,"18.14","9.74","0.041",,,,,,,,,,,,,,,,,,
2021-06-26 15:51:39,"101.754","193.88","34.9775390625","33.21",,,,,,,,,,,,,,,,,,,,,
2021-06-26 15:54:57,0,,,,"18.11","9.69","0.042",,,,,,,,,,,,,,,,,,
2021-06-26 16:15:23,"101.746","213.85","38.697265625","30.21",,,,,,,,,,,,,,,,,,,,,
2021-06-26 16:18:40,0,,,,"18.28","9.79","0.042",,,,,,,,,,,,,,,,,,
2021-06-26 16:42:23,0,,,,"18.41","9.74","0.042",,,,,,,,,,,,,,,,,,
2021-06-26 17:02:47,"101.745","182.31","47.0419921875","26.68",,,,,,,,,,,,,,,,,,,,,
2021-06-26 17:26:27,"101.754","251.9","50.1025390625","25.03",,,,,,,,,,,,,,,,,,,,,
2021-06-26 17:29:45,0,,,,"18.63","9.71","0.041",,,,,,,,,,,,,,,,,,
2021-06-26 17:47:46,"101.761","102.04","53.2421875","23.89",,,,,,,,,,,,,,,,,,,,,
2021-06-26 17:50:07,0,,,,"18.71","9.69","0.041",,,,,,,,,,,,,,,,,,
2021-06-26 18:10:29,"101.779","75.42","57.26953125","22.76",,,,,,,,,,,,,,,,,,,,,
2021-06-26 18:13:47,0,,,,"18.79","9.74","0.041",,,,,,,,,,,,,,,,,,
2021-06-26 18:37:26,0,,,,"18.85","9.79","0.041",,,,,,,,,,,,,,,,,,
2021-06-26 18:57:47,"101.797","33.08","66.3203125","20.01",,,,,,,,,,,,,,,,,,,,,
2021-06-26 19:01:04,0,,,,"18.9","9.79","0.041",,,,,,,,,,,,,,,,,,
2021-06-26 19:21:24,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-26 19:23:53,"101.825","16.61","70.8876953125","18.4",,,,,,,,,,,,,,,,,,,,,
2021-06-26 19:47:20,"101.838","8.11","73.8984375","17.3",,,,,,,,,,,,,,,,,,,,,
2021-06-26 19:47:30,0,,,,"19.04","9.74","0.041",,,,,,,,,,,,,,,,,,
2021-06-26 20:07:50,"101.851","2.66","75.87109375","16.66",,,,,,,,,,,,,,,,,,,,,
2021-06-26 20:11:08,0,,,,"19.01","9.71","0.041",,,,,,,,,,,,,,,,,,
2021-06-26 20:31:27,"101.859","0.27","76.9365234375","16.01",,,,,,,,,,,,,,,,,,,,,
2021-06-26 20:34:44,0,,,,"19.04","9.74","0.041",,,,,,,,,,,,,,,,,,
2021-06-26 20:55:04,"101.888","0.02","77.96484375","15.6",,,,,,,,,,,,,,,,,,,,,
2021-06-26 20:58:21,0,,,,"19.06","9.71","0.041",,,,,,,,,,,,,,,,,,
2021-06-26 21:18:40,"101.901",0,"78.443359375","15.33",,,,,,,,,,,,,,,,,,,,,
2021-06-26 21:21:58,0,,,,"19.06","9.66","0.041",,,,,,,,,,,,,,,,,,
2021-06-26 21:42:17,"101.889",0,"78.9921875","15.02",,,,,,,,,,,,,,,,,,,,,
2021-06-26 21:45:18,0,,,,"19.04","9.74","0.041",,,,,,,,,,,,,,,,,,
2021-06-26 22:04:04,"101.899",0,"79.396484375","14.71",,,,,,,,,,,,,,,,,,,,,
2021-06-26 22:05:37,0,,,,"19.04","9.71","0.041",,,,,,,,,,,,,,,,,,
2021-06-26 22:25:56,"101.89",0,"79.4833984375","14.45",,,,,,,,,,,,,,,,,,,,,
2021-06-26 22:28:57,0,,,,"19.01","9.76","0.041",,,,,,,,,,,,,,,,,,
2021-06-26 22:49:16,"101.901",0,"79.849609375","14.08",,,,,,,,,,,,,,,,,,,,,
2021-06-26 22:52:17,0,,,,"18.93","9.74","0.041",,,,,,,,,,,,,,,,,,
2021-06-26 23:12:35,"101.91",0,"80.29296875","13.94",,,,,,,,,,,,,,,,,,,,,
2021-06-26 23:15:37,0,,,,"18.9","9.76","0.041",,,,,,,,,,,,,,,,,,
2021-06-26 23:38:56,0,,,,"18.85","9.76","0.041",,,,,,,,,,,,,,,,,,
2021-06-26 23:59:14,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-27 00:00:43,"101.897",0,"80.3359375","13.32",,,,,,,,,,,,,,,,,,,,,
2021-06-27 00:01:43,0,,,,"18.82","9.64","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 00:22:01,"101.909",0,"80.544921875","12.99",,,,,,,,,,,,,,,,,,,,,
2021-06-27 00:25:03,0,,,,"18.82","9.74","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 00:45:21,"101.894",0,"80.9248046875","12.83",,,,,,,,,,,,,,,,,,,,,
2021-06-27 00:48:22,0,,,,"18.66","9.61","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 01:08:40,"101.871",0,"81.6396484375","12.9",,,,,,,,,,,,,,,,,,,,,
2021-06-27 01:11:41,0,,,,"18.66","9.69","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 01:32:00,"101.874",0,"81.6806640625","12.88",,,,,,,,,,,,,,,,,,,,,
2021-06-27 01:35:01,0,,,,"18.68","9.74","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 01:55:19,"101.875",0,"81.4404296875","12.55",,,,,,,,,,,,,,,,,,,,,
2021-06-27 01:57:20,0,,,,"18.52","9.76","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 02:15:54,"101.867","0.01","81.32421875","12.1",,,,,,,,,,,,,,,,,,,,,
2021-06-27 02:19:11,0,,,,"18.44","9.71","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 02:39:29,"101.854","0.15","81.662109375","11.89",,,,,,,,,,,,,,,,,,,,,
2021-06-27 02:42:47,0,,,,"18.41","9.61","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 03:03:05,"101.844","1.73","82.1240234375","11.93",,,,,,,,,,,,,,,,,,,,,
2021-06-27 03:06:22,0,,,,"18.36","9.69","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 03:26:40,"101.846","7.59","81.7421875","11.66",,,,,,,,,,,,,,,,,,,,,
2021-06-27 03:29:58,0,,,,"18.25","9.74","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 03:50:15,"101.828","18.57","81.9609375","11.47",,,,,,,,,,,,,,,,,,,,,
2021-06-27 03:53:33,0,,,,"18.19","9.69","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 04:11:12,"101.821","33.79","83.4013671875","11.94",,,,,,,,,,,,,,,,,,,,,
2021-06-27 04:34:09,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-27 04:36:38,"101.809","55.72","84.716796875","13.36",,,,,,,,,,,,,,,,,,,,,
2021-06-27 04:39:55,0,,,,"18.06","9.66","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 05:00:14,"101.793","70.71","85.279296875","14.43",,,,,,,,,,,,,,,,,,,,,
2021-06-27 05:03:31,0,,,,"17.97","9.76","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 05:23:50,"101.777","87.43","85.455078125","15.17",,,,,,,,,,,,,,,,,,,,,
2021-06-27 05:27:08,0,,,,"17.92","9.84","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 05:47:27,"101.779","102.84","85.5078125","15.78",,,,,,,,,,,,,,,,,,,,,
2021-06-27 05:50:44,0,,,,"17.81","9.69","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 06:10:37,"101.785","132.4","85.41796875","16.6",,,,,,,,,,,,,,,,,,,,,
2021-06-27 06:11:04,0,,,,"17.73","9.74","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 06:31:24,"101.792","137.58","84.623046875","16.78",,,,,,,,,,,,,,,,,,,,,
2021-06-27 06:34:41,0,,,,"17.81","9.71","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 06:55:01,"101.795","156.3","84.146484375","17.63",,,,,,,,,,,,,,,,,,,,,
2021-06-27 06:58:18,0,,,,"17.62","9.64","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 07:21:56,0,,,,"17.56","9.71","0.041",,,,,,,,,,,,,,,,,,
2021-06-27 07:42:18,"101.773","178.35","77.509765625","21.6",,,,,,,,,,,,,,,,,,,,,
2021-06-27 07:45:35,0,,,,"17.53","9.66","0.04",,,,,,,,,,,,,,,,,,
2021-06-27 08:05:57,"101.761","318.7","75.400390625","22.56",,,,,,,,,,,,,,,,,,,,,
2021-06-27 08:09:15,0,,,,"17.48","9.76","0.04",,,,,,,,,,,,,,,,,,
2021-06-27 08:27:31,"101.768","655.69","67.0546875","24.87",,,,,,,,,,,,,,,,,,,,,
2021-06-27 08:50:01,"101.76","734.79","60.044921875","27.46",,,,,,,,,,,,,,,,,,,,,
2021-06-27 08:53:19,0,,,,"17.4","9.74","0.04",,,,,,,,,,,,,,,,,,
2021-06-27 09:13:43,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-27 09:16:12,"101.751","497.07","51.78515625","29.37",,,,,,,,,,,,,,,,,,,,,
2021-06-27 09:19:30,0,,,,"17.4","9.59","0.04",,,,,,,,,,,,,,,,,,
2021-06-27 09:43:12,0,,,,"17.37","9.64","0.04",,,,,,,,,,,,,,,,,,
2021-06-27 10:03:37,"101.721","615.06","52.2099609375","29.31",,,,,,,,,,,,,,,,,,,,,
2021-06-27 10:06:54,0,,,,"17.37","9.82","0.04",,,,,,,,,,,,,,,,,,
2021-06-27 10:27:20,"101.711","595.94","49.1826171875","29.97",,,,,,,,,,,,,,,,,,,,,
2021-06-27 10:27:27,0,,,,"17.4","10.05","0.04",,,,,,,,,,,,,,,,,,
2021-06-27 10:48:02,"101.692","1236.21","47.3740234375","33.03",,,,,,,,,,,,,,,,,,,,,
2021-06-27 11:15:06,0,,,,"17.42","10.37","0.04",,,,,,,,,,,,,,,,,,
2021-06-27 11:59:26,"101.647","1327.09","32.38671875","40.41",,,,,,,,,,,,,,,,,,,,,
2021-06-27 12:23:15,"101.644","1288.79","30.6064453125","40.35",,,,,,,,,,,,,,,,,,,,,
2021-06-27 12:25:02,0,,,,"17.59","10.21","0.04",,,,,,,,,,,,,,,,,,
2021-06-27 12:44:03,"101.621","859.24","30.1552734375","40.06",,,,,,,,,,,,,,,,,,,,,
2021-06-27 13:11:10,0,,,,"17.78","9.82","0.039",,,,,,,,,,,,,,,,,,
2021-06-27 13:31:41,"101.581","466.4","32.259765625","38.08",,,,,,,,,,,,,,,,,,,,,
2021-06-27 13:34:59,0,,,,"17.92","9.89","0.039",,,,,,,,,,,,,,,,,,
2021-06-27 13:55:28,0,,,,,,,,,,,,,,,,,,,,,,,,
